u1,u2,u3,u4
-69.35173898328651,69.22468147194665,-68.94344342731772,69.07103796163312
-69.3517384981006,69.22468195346408,-68.94344370371716,69.07103767488366
-69.35173790261621,69.22468256105842,-68.94344408567984,69.07103727604661
-69.3517371964514,69.22468328905398,-68.94344458504496,69.07103675446078
-69.351736810431,69.22468404706186,-68.94344483447296,69.07103629291562
-69.35173646639821,69.22468401035253,-68.94344486968298,69.07103653115007
-69.35173682498251,69.22468384522111,-68.94344426918424,69.0710370115147
-69.3517372780161,69.22468349682755,-68.94344357821676,69.0710376111956
-69.35173785964443,69.22468298042307,-68.94344277193518,69.0710383359429
-69.351738294967,69.22468239522178,-68.94344217927865,69.07103909455586
-69.35173841671292,69.2246821457354,-68.94344190026706,69.07103937756882
-69.3517382653845,69.22468202846238,-68.94344197588504,69.07103954609462
-69.3517382653845,69.22468202846238,-68.94344197588504,69.07103954609462
-69.35173780532973,69.22468275452809,-68.94344231789557,69.07103907910285
-69.35173746614092,69.2246832413502,-68.94344282630351,69.07103849457218
-69.35173644474622,69.22468438966618,-68.94344370837966,69.07103751484422
-69.35173556232529,69.22468533723416,-68.94344460893372,69.07103657680425
-69.35173490649288,69.22468577669497,-68.94344518563481,69.07103610204562
-69.35173578307752,69.22468475688741,-68.94344406942758,69.07103732280903
-69.35173669540085,69.22468375289895,-68.94344311817177,69.0710383345391
-69.35173831910176,69.22468197034607,-68.9434411855356,69.0710404281963
-69.35173933665712,69.22468088373915,-68.94344018024407,69.07104148124812
-69.35174016157104,69.2246801157793,-68.94343936049094,69.07104230151798
-69.35173837244638,69.2246821306947,-68.94344156768747,69.07103999403789
-69.35173837244638,69.2246821306947,-68.94344156768747,69.07103999403789
-69.35173482528985,69.22468557618632,-68.94344534198322,69.07103626173344
-69.35173299602903,69.224687304094,-68.94344725314141,69.0710344202127
-69.35173299602903,69.224687304094,-68.94344725314141,69.0710344202127
-69.3517357654889,69.22468479902362,-68.94344396697849,69.07103751867835
-69.35173844500835,69.22468212633464,-68.94344096503681,69.07104045474935
-69.35173979986297,69.22468068495684,-68.94343960441387,69.0710418240098
-69.35173957338264,69.22468089230162,-68.94344015096964,69.07104127219674
-69.35173969268847,69.22468078865207,-68.94344006126467,69.07104134015184
-69.35173806773429,69.22468248953676,-68.94344223660232,69.07103911053844
-69.35173604492462,69.22468461591286,-68.94344479778319,69.0710364768725
-69.35173385628327,69.22468691246068,-68.94344749990482,69.0710337048492
-69.35173322183961,69.2246875870994,-68.94344836953228,69.07103280808977
-69.35173521983828,69.2246854826863,-68.94344607938174,69.07103514387792
-69.35173839635678,69.2246821934305,-68.94344278371146,69.07103848374784
-69.35174141790515,69.2246791295515,-68.94343967431519,69.07104153871963
-69.35174280456832,69.22467847913353,-68.9434388458905,69.07104200839949
-69.35174245066719,69.22467848352494,-68.9434393550687,69.07104164549993
-69.3517408818218,69.22467995654675,-68.94344150406195,69.07103953986686
-69.35173840781522,69.22468209689805,-68.94344450045423,69.07103673632496
-69.35173554219455,69.22468448630232,-68.94344791612832,69.0710338542704
-69.35173318563206,69.22468724517705,-68.94345091315189,69.0710307866984
-69.35173300971098,69.2246876439342,-68.94345162236611,69.07103005497538
-69.35173606080868,69.22468448782995,-68.94344852405135,69.0710331874374
-69.35173997077165,69.22468044210862,-68.94344465436451,69.07103709993378
-69.35174304307117,69.22467722944488,-68.9434419322816,69.07103987157546
-69.35174304307117,69.22467722944488,-68.9434419322816,69.07103987157546
-69.35174323239319,69.22467712043027,-68.94344359133314,69.07103814354647
-69.35174185110442,69.22467863426353,-68.94344597451096,69.07103566290496
-69.35174185110442,69.22467863426353,-68.94344597451096,69.07103566290496
-69.35173958546497,69.22468108877274,-68.9434496274375,69.07103182920073
-69.35173958546497,69.22468108877274,-68.9434496274375,69.07103182920073
-69.35174009060968,69.22468059007497,-68.94344975062452,69.07103161455105
-69.35174009060968,69.22468059007497,-68.94344975062452,69.07103161455105
-69.35174254886314,69.22467808418779,-68.9434478002793,69.07103349779551
-69.35174419253896,69.22467642309213,-68.94344641640686,69.07103484092859
-69.35174450741762,69.22467610449051,-68.94344658818919,69.07103465249865
-69.35174377796707,69.22467686790793,-68.94344795195565,69.07103326664623
-69.35174276543032,69.22467793358238,-68.94344958317953,69.07103160641607
-69.35174189031615,69.2246788550575,-68.94345096929116,69.07103019835553
-69.35174178918498,69.224678953895,-68.9434514066299,69.07102976393742
-69.35174208733758,69.22467863455684,-68.94345136937133,69.07102981961934
-69.35174254810015,69.22467788102422,-68.94345111018673,69.0710302480802
-69.35174321969522,69.22467701041309,-68.94345069768623,69.07103080701232
-69.35174401981705,69.2246763186496,-68.94345027571855,69.07103123175084
-69.3517449027337,69.22467545066947,-68.94344974196562,69.07103180801376
-69.35174534254297,69.22467523695246,-68.94344971776397,69.07103165091193
-69.35174544906799,69.22467509755096,-68.9434500313634,69.0710314032461
-69.35174503803974,69.22467542358069,-68.94345087175593,69.07103066767958
-69.35174508757083,69.22467535337113,-68.94345122731869,69.0710303413459
-69.35174440400051,69.22467601313855,-68.94345232619219,69.07102930022417
-69.35174398928078,69.22467661117777,-68.94345268975259,69.07102875708094
-69.35174310574577,69.22467767327373,-68.94345416956973,69.0710270257872
-69.35174310574577,69.22467767327373,-68.94345416956973,69.0710270257872
-69.35174328818484,69.22467751396621,-68.94345423072278,69.07102689948557
-69.35174459298311,69.2246758613216,-68.94345328861904,69.07102803139749
-69.3517454512397,69.22467481752922,-68.9434522694306,69.07102914115299
-69.35174868719642,69.22467189709685,-68.94344945793546,69.07103173992145
-69.35174868719642,69.22467189709685,-68.94344945793546,69.07103173992145
-69.35174942065477,69.22467123482555,-68.94344900382207,69.0710321289459
-69.35174602084412,69.22467468037419,-68.94345372766473,69.07102738705741
-69.35174602084412,69.22467468037419,-68.94345372766473,69.07102738705741
-69.3517438764439,69.22467688478504,-68.9434562581434,69.07102485005616
-69.35174386680684,69.22467686928064,-68.94345597115314,69.07102517453615
-69.35174456685529,69.22467606169963,-68.94345515607225,69.07102609367945
-69.35174456685529,69.22467606169963,-68.94345515607225,69.07102609367945
-69.35174763886047,69.2246727962833,-68.94345190390649,69.0710295013855
-69.35174942235976,69.22467120249779,-68.94345007468797,69.07103106484507
-69.35174921719576,69.22467142742693,-68.94345054366934,69.07103058187356
-69.35174768326303,69.22467293441365,-68.94345248440321,69.07102868915243
-69.35174571641068,69.22467492176436,-68.94345484293463,69.07102636365714
-69.35174571641068,69.22467492176436,-68.94345484293463,69.07102636365714
-69.35174429771736,69.22467636012972,-68.94345658976336,69.07102464669718
-69.35174447549322,69.22467615996156,-68.94345628213442,69.07102499666738
-69.35174483460821,69.22467576874365,-68.94345570916025,69.07102560988557
-69.35174615542226,69.22467437098098,-68.94345416090005,69.07102722356176
-69.35174986953791,69.22467044944068,-68.94344995399744,69.071031599152
-69.35175086372007,69.22466942221807,-68.94344887158235,69.07103272883454
-69.35174931006502,69.22467106595955,-68.94345071161854,69.07103087560203
-69.35174686683351,69.2246738829924,-68.94345353649015,69.07102787735542
-69.35174619199132,69.22467456268113,-68.94345432430677,69.07102708608875
-69.3517436130499,69.22467698679654,-68.9434569293249,69.07102456223946
-69.35174250829515,69.22467804269847,-68.9434577948954,69.07102373884504
-69.35174172485885,69.22467879081542,-68.94345833102611,69.07102324574576
-69.35174314500135,69.22467734895362,-68.9434564006589,69.07102518974645
-69.35174490486864,69.22467554066122,-68.9434543135328,69.07102729162342
-69.35174856568291,69.22467178506075,-68.94344992720073,69.07103171374465
-69.35175145553968,69.22466881483409,-68.94344662117625,69.07103503180933
-69.35175216976886,69.22466809667185,-68.94344588393058,69.07103573536753
-69.35174834614037,69.22467214611258,-68.94345008516687,69.07103139729684
-69.35174834614037,69.22467214611258,-68.94345008516687,69.07103139729684
-69.35174432385628,69.22467636146561,-68.94345434156624,69.07102702917054
-69.35173999995277,69.22468082585432,-68.94345848478878,69.07102276089587
-69.35173827257107,69.22468259970378,-68.94346009819789,69.07102115050414
-69.35173734503117,69.22468351143726,-68.94346058014244,69.07102065890591
-69.35173968909538,69.22468103033788,-68.94345715805618,69.07102412911962
-69.35174344872415,69.22467707872062,-68.94345289856064,69.07102846380585
-69.35175183359156,69.22466838944553,-68.94344354465957,69.07103794503395
-69.35175460810069,69.22466556035774,-68.94344059814551,69.07104091520586
-69.35175178230934,69.22466854653493,-68.94344408310846,69.07103737611641
-69.35174603690332,69.22467454812876,-68.94345068826473,69.07103067444612
-69.35174603690332,69.22467454812876,-68.94345068826473,69.07103067444612
-69.35173841421015,69.22468244747027,-68.94345842943912,69.07102280995173
-69.35173572765338,69.22468518094496,-68.94346088119077,69.071020346362
-69.35173572765338,69.22468518094496,-68.94346088119077,69.071020346362
-69.35174270073948,69.22467782489275,-68.94345185336012,69.07102954306085
-69.35174882129384,69.22467142985498,-68.94344466197192,69.07103686538625
-69.35175112324283,69.22466905444362,-68.94344218440786,69.07103939997108
-69.35174938338665,69.22467090273865,-68.9434444600985,69.07103710444215
-69.35174537990112,69.22467510461462,-68.9434492049928,69.07103228971523
-69.35174537990112,69.22467510461462,-68.9434492049928,69.07103228971523
-69.3517396139145,69.22468111217738,-68.94345533817005,69.07102604567092
-69.35173837066486,69.2246823839656,-68.9434565744524,69.07102477597306
-69.35173666502591,69.22468413601113,-68.94345812536515,69.0710232137454
-69.35173878234008,69.22468190625516,-68.94345527986997,69.07102611150889
