u1,u2,u3,u4
-69.35174385347587,69.22467699904452,-68.94345015001521,69.07103102414818
-69.35174217220165,69.22467900137713,-68.94345209970813,69.07102885324981
-69.35174169477752,69.22467917246989,-68.94345241721251,69.07102875036922
-69.3517407432862,69.22467994277787,-68.94345339894039,69.07102794698815
-69.3517412073786,69.2246792629607,-68.9434527699739,69.07102875558773
-69.35174267511137,69.22467816531623,-68.94345118699879,69.07103007838559
-69.35174655019125,69.22467462786024,-68.94344699510704,69.07103384444669
-69.35174784949422,69.22467281706727,-68.94344551129102,69.07103555397373
-69.35174680806462,69.2246736753342,-68.94344685093516,69.07103437931907
-69.3517444763034,69.22467609747193,-68.94344966489555,69.07103159295393
-69.35174219182971,69.22467873787994,-68.94345235815358,69.07102876750947
-69.3517410085425,69.22467988686017,-68.94345354538291,69.07102761792986
-69.35174130603913,69.22467942676701,-68.94345296823032,69.07102831234795
-69.35174260870927,69.22467798402117,-68.9434512998382,69.07103009207394
-69.35174433221025,69.2246761093105,-68.94344923826559,69.07103228220502
-69.3517452356067,69.2246751849277,-68.94344825277733,69.07103332140038
-69.35174506356563,69.22467539125702,-68.94344856025195,69.07103303241375
-69.3517447084518,69.22467594209405,-68.94344904461367,69.07103235725387
-69.35174416234709,69.22467666316818,-68.94344967273697,69.07103152161957
-69.35174342344435,69.22467758300401,-68.94345045937693,69.07103049835861
-69.35174261460155,69.22467828688916,-68.94345127881301,69.07102977031799
-69.35174212839485,69.22467836873176,-68.94345161378595,69.0710296759784
-69.35174224829491,69.22467842208856,-68.94345148146168,69.07102977804328
-69.35174265668651,69.22467825649578,-68.94345100298287,69.07103004848422
-69.35174315975883,69.22467791583752,-68.94345043029348,69.07103042895463
-69.35174378974648,69.22467742218517,-68.94344973814638,69.07103092024269
-69.35174378974648,69.22467742218517,-68.94344973814638,69.07103092024269
-69.35174428485529,69.22467686831925,-68.94344923890104,69.07103143805274
-69.35174452907408,69.22467630436918,-68.943448956562,69.07103188987962
-69.35174478264422,69.22467604166769,-68.9434488685782,69.07103208684882
-69.35174478264422,69.22467604166769,-68.9434488685782,69.07103208684882
-69.35174409664961,69.2246768259303,-68.94344975140089,69.07103128605654
-69.35174352865408,69.22467738448508,-68.94345037366371,69.07103074619567
-69.3517428250228,69.224678058764,-68.94345112871912,69.071030094418
-69.3517428250228,69.224678058764,-68.94345112871912,69.071030094418
-69.35174213432963,69.22467826517959,-68.94345166076106,69.07102997962284
-69.35174249744153,69.2246782272539,-68.94345129279675,69.07103017010608
